-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2010 through 12/31/2019 
Location: Latitude  -8.215   Longitude 114.3553 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 285.79 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 All Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN
-8.21499,114.35531,2010,01,01,              5.72
-8.21499,114.35531,2010,01,02,              6.82
-8.21499,114.35531,2010,01,03,              6.62
-8.21499,114.35531,2010,01,04,              6.23
-8.21499,114.35531,2010,01,05,              5.75
-8.21499,114.35531,2010,01,06,              5.73
-8.21499,114.35531,2010,01,07,              2.07
-8.21499,114.35531,2010,01,08,              4.34
-8.21499,114.35531,2010,01,09,              2.88
-8.21499,114.35531,2010,01,10,              5.99
-8.21499,114.35531,2010,01,11,              4.81
-8.21499,114.35531,2010,01,12,              6.20
-8.21499,114.35531,2010,01,13,              4.16
-8.21499,114.35531,2010,01,14,              6.24
-8.21499,114.35531,2010,01,15,              4.32
-8.21499,114.35531,2010,01,16,              4.73
-8.21499,114.35531,2010,01,17,              5.35
-8.21499,114.35531,2010,01,18,              5.98
-8.21499,114.35531,2010,01,19,              5.41
-8.21499,114.35531,2010,01,20,              6.77
-8.21499,114.35531,2010,01,21,              5.40
-8.21499,114.35531,2010,01,22,              4.78
-8.21499,114.35531,2010,01,23,              6.25
-8.21499,114.35531,2010,01,24,              5.72
-8.21499,114.35531,2010,01,25,              4.63
-8.21499,114.35531,2010,01,26,              5.88
-8.21499,114.35531,2010,01,27,              5.47
-8.21499,114.35531,2010,01,28,              5.37
-8.21499,114.35531,2010,01,29,              5.81
-8.21499,114.35531,2010,01,30,              6.51
-8.21499,114.35531,2010,01,31,              3.82
-8.21499,114.35531,2010,02,01,              5.28
-8.21499,114.35531,2010,02,02,              6.06
-8.21499,114.35531,2010,02,03,              5.33
-8.21499,114.35531,2010,02,04,              5.14
-8.21499,114.35531,2010,02,05,              5.28
-8.21499,114.35531,2010,02,06,              3.58
-8.21499,114.35531,2010,02,07,              5.80
-8.21499,114.35531,2010,02,08,              4.42
-8.21499,114.35531,2010,02,09,              6.32
-8.21499,114.35531,2010,02,10,              6.12
-8.21499,114.35531,2010,02,11,              6.52
-8.21499,114.35531,2010,02,12,              5.81
-8.21499,114.35531,2010,02,13,              5.57
-8.21499,114.35531,2010,02,14,              5.34
-8.21499,114.35531,2010,02,15,              5.70
-8.21499,114.35531,2010,02,16,              6.12
-8.21499,114.35531,2010,02,17,              5.98
-8.21499,114.35531,2010,02,18,              5.93
-8.21499,114.35531,2010,02,19,              4.22
-8.21499,114.35531,2010,02,20,              5.93
-8.21499,114.35531,2010,02,21,              6.69
-8.21499,114.35531,2010,02,22,              6.53
-8.21499,114.35531,2010,02,23,              5.76
-8.21499,114.35531,2010,02,24,              5.09
-8.21499,114.35531,2010,02,25,              5.24
-8.21499,114.35531,2010,02,26,              6.70
-8.21499,114.35531,2010,02,27,              6.66
-8.21499,114.35531,2010,02,28,              5.87
-8.21499,114.35531,2010,03,01,              6.02
-8.21499,114.35531,2010,03,02,              5.79
-8.21499,114.35531,2010,03,03,              6.55
-8.21499,114.35531,2010,03,04,              5.18
-8.21499,114.35531,2010,03,05,              5.01
-8.21499,114.35531,2010,03,06,              5.31
-8.21499,114.35531,2010,03,07,              4.97
-8.21499,114.35531,2010,03,08,              5.88
-8.21499,114.35531,2010,03,09,              6.27
-8.21499,114.35531,2010,03,10,              6.46
-8.21499,114.35531,2010,03,11,              6.33
-8.21499,114.35531,2010,03,12,              4.79
-8.21499,114.35531,2010,03,13,              6.34
-8.21499,114.35531,2010,03,14,              6.49
-8.21499,114.35531,2010,03,15,              6.49
-8.21499,114.35531,2010,03,16,              6.09
-8.21499,114.35531,2010,03,17,              6.05
-8.21499,114.35531,2010,03,18,              5.66
-8.21499,114.35531,2010,03,19,              6.76
-8.21499,114.35531,2010,03,20,              6.39
-8.21499,114.35531,2010,03,21,              6.26
-8.21499,114.35531,2010,03,22,              5.96
-8.21499,114.35531,2010,03,23,              6.45
-8.21499,114.35531,2010,03,24,              6.38
-8.21499,114.35531,2010,03,25,              6.45
-8.21499,114.35531,2010,03,26,              5.50
-8.21499,114.35531,2010,03,27,              5.83
-8.21499,114.35531,2010,03,28,              5.44
-8.21499,114.35531,2010,03,29,              4.69
-8.21499,114.35531,2010,03,30,              4.90
-8.21499,114.35531,2010,03,31,              3.29
-8.21499,114.35531,2010,04,01,              5.51
-8.21499,114.35531,2010,04,02,              5.91
-8.21499,114.35531,2010,04,03,              5.29
-8.21499,114.35531,2010,04,04,              6.14
-8.21499,114.35531,2010,04,05,              5.52
-8.21499,114.35531,2010,04,06,              4.58
-8.21499,114.35531,2010,04,07,              4.47
-8.21499,114.35531,2010,04,08,              5.20
-8.21499,114.35531,2010,04,09,              4.34
-8.21499,114.35531,2010,04,10,              5.19
-8.21499,114.35531,2010,04,11,              4.77
-8.21499,114.35531,2010,04,12,              5.29
-8.21499,114.35531,2010,04,13,              4.37
-8.21499,114.35531,2010,04,14,              4.03
-8.21499,114.35531,2010,04,15,              4.91
-8.21499,114.35531,2010,04,16,              5.24
-8.21499,114.35531,2010,04,17,              4.84
-8.21499,114.35531,2010,04,18,              5.21
-8.21499,114.35531,2010,04,19,              4.46
-8.21499,114.35531,2010,04,20,              2.72
-8.21499,114.35531,2010,04,21,              2.24
-8.21499,114.35531,2010,04,22,              5.46
-8.21499,114.35531,2010,04,23,              5.01
-8.21499,114.35531,2010,04,24,              4.66
-8.21499,114.35531,2010,04,25,              5.34
-8.21499,114.35531,2010,04,26,              4.58
-8.21499,114.35531,2010,04,27,              3.61
-8.21499,114.35531,2010,04,28,              5.47
-8.21499,114.35531,2010,04,29,              5.62
-8.21499,114.35531,2010,04,30,              5.78
-8.21499,114.35531,2010,05,01,              5.86
-8.21499,114.35531,2010,05,02,              4.77
-8.21499,114.35531,2010,05,03,              1.25
-8.21499,114.35531,2010,05,04,              4.42
-8.21499,114.35531,2010,05,05,              5.03
-8.21499,114.35531,2010,05,06,              5.13
-8.21499,114.35531,2010,05,07,              4.43
-8.21499,114.35531,2010,05,08,              3.86
-8.21499,114.35531,2010,05,09,              3.16
-8.21499,114.35531,2010,05,10,              4.32
-8.21499,114.35531,2010,05,11,              3.92
-8.21499,114.35531,2010,05,12,              4.36
-8.21499,114.35531,2010,05,13,              3.78
-8.21499,114.35531,2010,05,14,              4.35
-8.21499,114.35531,2010,05,15,              3.61
-8.21499,114.35531,2010,05,16,              4.67
-8.21499,114.35531,2010,05,17,              3.77
-8.21499,114.35531,2010,05,18,              5.31
-8.21499,114.35531,2010,05,19,              5.16
-8.21499,114.35531,2010,05,20,              5.27
-8.21499,114.35531,2010,05,21,              5.33
-8.21499,114.35531,2010,05,22,              4.48
-8.21499,114.35531,2010,05,23,              4.73
-8.21499,114.35531,2010,05,24,              3.20
-8.21499,114.35531,2010,05,25,              4.94
-8.21499,114.35531,2010,05,26,              4.57
-8.21499,114.35531,2010,05,27,              3.63
-8.21499,114.35531,2010,05,28,              3.28
-8.21499,114.35531,2010,05,29,              4.64
-8.21499,114.35531,2010,05,30,              4.59
-8.21499,114.35531,2010,05,31,              3.93
-8.21499,114.35531,2010,06,01,              4.59
-8.21499,114.35531,2010,06,02,              4.26
-8.21499,114.35531,2010,06,03,              4.09
-8.21499,114.35531,2010,06,04,              4.69
-8.21499,114.35531,2010,06,05,              4.83
-8.21499,114.35531,2010,06,06,              4.87
-8.21499,114.35531,2010,06,07,              4.53
-8.21499,114.35531,2010,06,08,              3.39
-8.21499,114.35531,2010,06,09,              3.36
-8.21499,114.35531,2010,06,10,              4.38
-8.21499,114.35531,2010,06,11,              4.90
-8.21499,114.35531,2010,06,12,              4.50
-8.21499,114.35531,2010,06,13,              4.79
-8.21499,114.35531,2010,06,14,              4.25
-8.21499,114.35531,2010,06,15,              4.74
-8.21499,114.35531,2010,06,16,              4.83
-8.21499,114.35531,2010,06,17,              4.32
-8.21499,114.35531,2010,06,18,              4.36
-8.21499,114.35531,2010,06,19,              4.11
-8.21499,114.35531,2010,06,20,              4.99
-8.21499,114.35531,2010,06,21,              5.33
-8.21499,114.35531,2010,06,22,              4.68
-8.21499,114.35531,2010,06,23,              4.43
-8.21499,114.35531,2010,06,24,              4.01
-8.21499,114.35531,2010,06,25,              2.92
-8.21499,114.35531,2010,06,26,              4.36
-8.21499,114.35531,2010,06,27,              4.36
-8.21499,114.35531,2010,06,28,              4.66
-8.21499,114.35531,2010,06,29,              5.01
-8.21499,114.35531,2010,06,30,              4.74
-8.21499,114.35531,2010,07,01,              5.08
-8.21499,114.35531,2010,07,02,              4.53
-8.21499,114.35531,2010,07,03,              4.95
-8.21499,114.35531,2010,07,04,              4.36
-8.21499,114.35531,2010,07,05,              4.90
-8.21499,114.35531,2010,07,06,              4.41
-8.21499,114.35531,2010,07,07,              4.95
-8.21499,114.35531,2010,07,08,              4.80
-8.21499,114.35531,2010,07,09,              4.43
-8.21499,114.35531,2010,07,10,              4.66
-8.21499,114.35531,2010,07,11,              4.22
-8.21499,114.35531,2010,07,12,              4.76
-8.21499,114.35531,2010,07,13,              4.78
-8.21499,114.35531,2010,07,14,              3.87
-8.21499,114.35531,2010,07,15,              4.96
-8.21499,114.35531,2010,07,16,              4.47
-8.21499,114.35531,2010,07,17,              3.97
-8.21499,114.35531,2010,07,18,              4.91
-8.21499,114.35531,2010,07,19,              5.23
-8.21499,114.35531,2010,07,20,              5.17
-8.21499,114.35531,2010,07,21,              5.20
-8.21499,114.35531,2010,07,22,              5.31
-8.21499,114.35531,2010,07,23,              4.86
-8.21499,114.35531,2010,07,24,              4.52
-8.21499,114.35531,2010,07,25,              3.32
-8.21499,114.35531,2010,07,26,              2.79
-8.21499,114.35531,2010,07,27,              4.64
-8.21499,114.35531,2010,07,28,              5.20
-8.21499,114.35531,2010,07,29,              5.35
-8.21499,114.35531,2010,07,30,              5.40
-8.21499,114.35531,2010,07,31,              4.74
-8.21499,114.35531,2010,08,01,              5.51
-8.21499,114.35531,2010,08,02,              4.99
-8.21499,114.35531,2010,08,03,              5.24
-8.21499,114.35531,2010,08,04,              4.56
-8.21499,114.35531,2010,08,05,              5.34
-8.21499,114.35531,2010,08,06,              5.05
-8.21499,114.35531,2010,08,07,              5.22
-8.21499,114.35531,2010,08,08,              5.63
-8.21499,114.35531,2010,08,09,              4.93
-8.21499,114.35531,2010,08,10,              5.59
-8.21499,114.35531,2010,08,11,              4.96
-8.21499,114.35531,2010,08,12,              4.34
-8.21499,114.35531,2010,08,13,              5.66
-8.21499,114.35531,2010,08,14,              4.86
-8.21499,114.35531,2010,08,15,              5.13
-8.21499,114.35531,2010,08,16,              5.52
-8.21499,114.35531,2010,08,17,              5.94
-8.21499,114.35531,2010,08,18,              5.83
-8.21499,114.35531,2010,08,19,              5.39
-8.21499,114.35531,2010,08,20,              5.08
-8.21499,114.35531,2010,08,21,              5.03
-8.21499,114.35531,2010,08,22,              5.12
-8.21499,114.35531,2010,08,23,              5.13
-8.21499,114.35531,2010,08,24,              5.64
-8.21499,114.35531,2010,08,25,              5.26
-8.21499,114.35531,2010,08,26,              5.89
-8.21499,114.35531,2010,08,27,              6.16
-8.21499,114.35531,2010,08,28,              6.24
-8.21499,114.35531,2010,08,29,              5.75
-8.21499,114.35531,2010,08,30,              5.69
-8.21499,114.35531,2010,08,31,              6.31
-8.21499,114.35531,2010,09,01,              6.24
-8.21499,114.35531,2010,09,02,              6.03
-8.21499,114.35531,2010,09,03,              6.42
-8.21499,114.35531,2010,09,04,              5.10
-8.21499,114.35531,2010,09,05,              4.60
-8.21499,114.35531,2010,09,06,              4.99
-8.21499,114.35531,2010,09,07,              5.13
-8.21499,114.35531,2010,09,08,              5.28
-8.21499,114.35531,2010,09,09,              3.25
-8.21499,114.35531,2010,09,10,              5.74
-8.21499,114.35531,2010,09,11,              6.29
-8.21499,114.35531,2010,09,12,              4.19
-8.21499,114.35531,2010,09,13,              5.90
-8.21499,114.35531,2010,09,14,              6.22
-8.21499,114.35531,2010,09,15,              6.27
-8.21499,114.35531,2010,09,16,              4.66
-8.21499,114.35531,2010,09,17,              5.30
-8.21499,114.35531,2010,09,18,              6.26
-8.21499,114.35531,2010,09,19,              4.81
-8.21499,114.35531,2010,09,20,              3.70
-8.21499,114.35531,2010,09,21,              5.44
-8.21499,114.35531,2010,09,22,              4.57
-8.21499,114.35531,2010,09,23,              4.60
-8.21499,114.35531,2010,09,24,              3.43
-8.21499,114.35531,2010,09,25,              4.80
-8.21499,114.35531,2010,09,26,              6.44
-8.21499,114.35531,2010,09,27,              6.72
-8.21499,114.35531,2010,09,28,              6.73
-8.21499,114.35531,2010,09,29,              6.76
-8.21499,114.35531,2010,09,30,              6.49
-8.21499,114.35531,2010,10,01,              4.85
-8.21499,114.35531,2010,10,02,              5.41
-8.21499,114.35531,2010,10,03,              6.49
-8.21499,114.35531,2010,10,04,              6.01
-8.21499,114.35531,2010,10,05,              6.16
-8.21499,114.35531,2010,10,06,              6.05
-8.21499,114.35531,2010,10,07,              4.10
-8.21499,114.35531,2010,10,08,              2.41
-8.21499,114.35531,2010,10,09,              5.11
-8.21499,114.35531,2010,10,10,              5.85
-8.21499,114.35531,2010,10,11,              5.73
-8.21499,114.35531,2010,10,12,              6.29
-8.21499,114.35531,2010,10,13,              7.29
-8.21499,114.35531,2010,10,14,              6.11
-8.21499,114.35531,2010,10,15,              5.14
-8.21499,114.35531,2010,10,16,              5.14
-8.21499,114.35531,2010,10,17,              5.36
-8.21499,114.35531,2010,10,18,              6.79
-8.21499,114.35531,2010,10,19,              6.55
-8.21499,114.35531,2010,10,20,              6.12
-8.21499,114.35531,2010,10,21,              4.61
-8.21499,114.35531,2010,10,22,              3.99
-8.21499,114.35531,2010,10,23,              4.19
-8.21499,114.35531,2010,10,24,              5.33
-8.21499,114.35531,2010,10,25,              6.28
-8.21499,114.35531,2010,10,26,              4.52
-8.21499,114.35531,2010,10,27,              4.62
-8.21499,114.35531,2010,10,28,              6.02
-8.21499,114.35531,2010,10,29,              6.48
-8.21499,114.35531,2010,10,30,              6.39
-8.21499,114.35531,2010,10,31,              3.73
-8.21499,114.35531,2010,11,01,              3.28
-8.21499,114.35531,2010,11,02,              5.37
-8.21499,114.35531,2010,11,03,              6.15
-8.21499,114.35531,2010,11,04,              3.49
-8.21499,114.35531,2010,11,05,              4.12
-8.21499,114.35531,2010,11,06,              5.06
-8.21499,114.35531,2010,11,07,              4.96
-8.21499,114.35531,2010,11,08,              5.16
-8.21499,114.35531,2010,11,09,              5.53
-8.21499,114.35531,2010,11,10,              6.83
-8.21499,114.35531,2010,11,11,              7.23
-8.21499,114.35531,2010,11,12,              7.00
-8.21499,114.35531,2010,11,13,              7.19
-8.21499,114.35531,2010,11,14,              6.09
-8.21499,114.35531,2010,11,15,              6.09
-8.21499,114.35531,2010,11,16,              5.98
-8.21499,114.35531,2010,11,17,              6.86
-8.21499,114.35531,2010,11,18,              7.21
-8.21499,114.35531,2010,11,19,              7.38
-8.21499,114.35531,2010,11,20,              6.51
-8.21499,114.35531,2010,11,21,              6.21
-8.21499,114.35531,2010,11,22,              4.88
-8.21499,114.35531,2010,11,23,              6.12
-8.21499,114.35531,2010,11,24,              4.53
-8.21499,114.35531,2010,11,25,              5.43
-8.21499,114.35531,2010,11,26,              4.93
-8.21499,114.35531,2010,11,27,              6.14
-8.21499,114.35531,2010,11,28,              6.13
-8.21499,114.35531,2010,11,29,              5.96
-8.21499,114.35531,2010,11,30,              5.54
-8.21499,114.35531,2010,12,01,              5.49
-8.21499,114.35531,2010,12,02,              5.34
-8.21499,114.35531,2010,12,03,              4.66
-8.21499,114.35531,2010,12,04,              6.24
-8.21499,114.35531,2010,12,05,              5.01
-8.21499,114.35531,2010,12,06,              4.32
-8.21499,114.35531,2010,12,07,              5.56
-8.21499,114.35531,2010,12,08,              5.17
-8.21499,114.35531,2010,12,09,              2.68
-8.21499,114.35531,2010,12,10,              3.46
-8.21499,114.35531,2010,12,11,              3.68
-8.21499,114.35531,2010,12,12,              4.50
-8.21499,114.35531,2010,12,13,              4.89
-8.21499,114.35531,2010,12,14,              2.33
-8.21499,114.35531,2010,12,15,              6.12
-8.21499,114.35531,2010,12,16,              5.94
-8.21499,114.35531,2010,12,17,              3.64
-8.21499,114.35531,2010,12,18,              4.93
-8.21499,114.35531,2010,12,19,              2.98
-8.21499,114.35531,2010,12,20,              3.26
-8.21499,114.35531,2010,12,21,              1.71
-8.21499,114.35531,2010,12,22,              4.91
-8.21499,114.35531,2010,12,23,              5.86
-8.21499,114.35531,2010,12,24,              6.18
-8.21499,114.35531,2010,12,25,              3.54
-8.21499,114.35531,2010,12,26,              5.68
-8.21499,114.35531,2010,12,27,              4.10
-8.21499,114.35531,2010,12,28,              2.99
-8.21499,114.35531,2010,12,29,              3.44
-8.21499,114.35531,2010,12,30,              4.30
-8.21499,114.35531,2010,12,31,              4.76
-8.21499,114.35531,2011,01,01,              2.29
-8.21499,114.35531,2011,01,02,              4.11
-8.21499,114.35531,2011,01,03,              4.51
-8.21499,114.35531,2011,01,04,              4.79
-8.21499,114.35531,2011,01,05,              5.09
-8.21499,114.35531,2011,01,06,              4.58
-8.21499,114.35531,2011,01,07,              3.65
-8.21499,114.35531,2011,01,08,              4.48
-8.21499,114.35531,2011,01,09,              5.27
-8.21499,114.35531,2011,01,10,              5.99
-8.21499,114.35531,2011,01,11,              4.86
-8.21499,114.35531,2011,01,12,              4.84
-8.21499,114.35531,2011,01,13,              4.78
-8.21499,114.35531,2011,01,14,              5.25
-8.21499,114.35531,2011,01,15,              4.72
-8.21499,114.35531,2011,01,16,              5.94
-8.21499,114.35531,2011,01,17,              7.00
-8.21499,114.35531,2011,01,18,              5.75
-8.21499,114.35531,2011,01,19,              3.81
-8.21499,114.35531,2011,01,20,              3.92
-8.21499,114.35531,2011,01,21,              4.64
-8.21499,114.35531,2011,01,22,              5.26
-8.21499,114.35531,2011,01,23,              5.38
-8.21499,114.35531,2011,01,24,              2.62
-8.21499,114.35531,2011,01,25,              3.82
-8.21499,114.35531,2011,01,26,              5.64
-8.21499,114.35531,2011,01,27,              5.56
-8.21499,114.35531,2011,01,28,              5.87
-8.21499,114.35531,2011,01,29,              6.26
-8.21499,114.35531,2011,01,30,              6.07
-8.21499,114.35531,2011,01,31,              4.01
-8.21499,114.35531,2011,02,01,              3.71
-8.21499,114.35531,2011,02,02,              5.53
-8.21499,114.35531,2011,02,03,              5.20
-8.21499,114.35531,2011,02,04,              4.73
-8.21499,114.35531,2011,02,05,              3.50
-8.21499,114.35531,2011,02,06,              5.06
-8.21499,114.35531,2011,02,07,              5.19
-8.21499,114.35531,2011,02,08,              3.32
-8.21499,114.35531,2011,02,09,              4.38
-8.21499,114.35531,2011,02,10,              5.41
-8.21499,114.35531,2011,02,11,              5.86
-8.21499,114.35531,2011,02,12,              5.37
-8.21499,114.35531,2011,02,13,              6.40
-8.21499,114.35531,2011,02,14,              5.62
-8.21499,114.35531,2011,02,15,              4.56
-8.21499,114.35531,2011,02,16,              6.14
-8.21499,114.35531,2011,02,17,              6.55
-8.21499,114.35531,2011,02,18,              6.18
-8.21499,114.35531,2011,02,19,              6.81
-8.21499,114.35531,2011,02,20,              6.00
-8.21499,114.35531,2011,02,21,              5.81
-8.21499,114.35531,2011,02,22,              3.63
-8.21499,114.35531,2011,02,23,              4.35
-8.21499,114.35531,2011,02,24,              4.92
-8.21499,114.35531,2011,02,25,              4.10
-8.21499,114.35531,2011,02,26,              3.62
-8.21499,114.35531,2011,02,27,              5.66
-8.21499,114.35531,2011,02,28,              5.77
-8.21499,114.35531,2011,03,01,              4.90
-8.21499,114.35531,2011,03,02,              5.22
-8.21499,114.35531,2011,03,03,              5.08
-8.21499,114.35531,2011,03,04,              3.83
-8.21499,114.35531,2011,03,05,              4.33
-8.21499,114.35531,2011,03,06,              5.22
-8.21499,114.35531,2011,03,07,              5.01
-8.21499,114.35531,2011,03,08,              5.03
-8.21499,114.35531,2011,03,09,              5.11
-8.21499,114.35531,2011,03,10,              5.17
-8.21499,114.35531,2011,03,11,              4.76
-8.21499,114.35531,2011,03,12,              3.63
-8.21499,114.35531,2011,03,13,              4.65
-8.21499,114.35531,2011,03,14,              4.01
-8.21499,114.35531,2011,03,15,              5.98
-8.21499,114.35531,2011,03,16,              5.37
-8.21499,114.35531,2011,03,17,              5.88
-8.21499,114.35531,2011,03,18,              5.93
-8.21499,114.35531,2011,03,19,              5.60
-8.21499,114.35531,2011,03,20,              6.15
-8.21499,114.35531,2011,03,21,              5.80
-8.21499,114.35531,2011,03,22,              4.59
-8.21499,114.35531,2011,03,23,              5.73
-8.21499,114.35531,2011,03,24,              5.00
-8.21499,114.35531,2011,03,25,              6.05
-8.21499,114.35531,2011,03,26,              5.95
-8.21499,114.35531,2011,03,27,              4.14
-8.21499,114.35531,2011,03,28,              5.12
-8.21499,114.35531,2011,03,29,              5.93
-8.21499,114.35531,2011,03,30,              5.66
-8.21499,114.35531,2011,03,31,              4.01
-8.21499,114.35531,2011,04,01,              5.41
-8.21499,114.35531,2011,04,02,              4.64
-8.21499,114.35531,2011,04,03,              3.57
-8.21499,114.35531,2011,04,04,              4.87
-8.21499,114.35531,2011,04,05,              3.73
-8.21499,114.35531,2011,04,06,              5.05
-8.21499,114.35531,2011,04,07,              3.22
-8.21499,114.35531,2011,04,08,              1.68
-8.21499,114.35531,2011,04,09,              4.76
-8.21499,114.35531,2011,04,10,              3.81
-8.21499,114.35531,2011,04,11,              4.14
-8.21499,114.35531,2011,04,12,              5.25
-8.21499,114.35531,2011,04,13,              4.79
-8.21499,114.35531,2011,04,14,              4.49
-8.21499,114.35531,2011,04,15,              5.29
-8.21499,114.35531,2011,04,16,              4.78
-8.21499,114.35531,2011,04,17,              6.02
-8.21499,114.35531,2011,04,18,              5.94
-8.21499,114.35531,2011,04,19,              5.82
-8.21499,114.35531,2011,04,20,              5.85
-8.21499,114.35531,2011,04,21,              5.08
-8.21499,114.35531,2011,04,22,              4.06
-8.21499,114.35531,2011,04,23,              5.34
-8.21499,114.35531,2011,04,24,              5.74
-8.21499,114.35531,2011,04,25,              4.25
-8.21499,114.35531,2011,04,26,              5.23
-8.21499,114.35531,2011,04,27,              5.37
-8.21499,114.35531,2011,04,28,              4.87
-8.21499,114.35531,2011,04,29,              5.04
-8.21499,114.35531,2011,04,30,              5.32
-8.21499,114.35531,2011,05,01,              4.16
-8.21499,114.35531,2011,05,02,              3.61
-8.21499,114.35531,2011,05,03,              5.22
-8.21499,114.35531,2011,05,04,              5.56
-8.21499,114.35531,2011,05,05,              3.67
-8.21499,114.35531,2011,05,06,              4.50
-8.21499,114.35531,2011,05,07,              4.03
-8.21499,114.35531,2011,05,08,              3.62
-8.21499,114.35531,2011,05,09,              5.53
-8.21499,114.35531,2011,05,10,              5.54
-8.21499,114.35531,2011,05,11,              5.49
-8.21499,114.35531,2011,05,12,              5.39
-8.21499,114.35531,2011,05,13,              4.39
-8.21499,114.35531,2011,05,14,              4.99
-8.21499,114.35531,2011,05,15,              4.32
-8.21499,114.35531,2011,05,16,              4.85
-8.21499,114.35531,2011,05,17,              5.37
-8.21499,114.35531,2011,05,18,              4.88
-8.21499,114.35531,2011,05,19,              5.11
-8.21499,114.35531,2011,05,20,              4.78
-8.21499,114.35531,2011,05,21,              4.82
-8.21499,114.35531,2011,05,22,              5.09
-8.21499,114.35531,2011,05,23,              5.29
-8.21499,114.35531,2011,05,24,              4.76
-8.21499,114.35531,2011,05,25,              5.16
-8.21499,114.35531,2011,05,26,              5.07
-8.21499,114.35531,2011,05,27,              5.11
-8.21499,114.35531,2011,05,28,              5.19
-8.21499,114.35531,2011,05,29,              5.04
-8.21499,114.35531,2011,05,30,              3.79
-8.21499,114.35531,2011,05,31,              2.78
-8.21499,114.35531,2011,06,01,              4.62
-8.21499,114.35531,2011,06,02,              5.01
-8.21499,114.35531,2011,06,03,              5.02
-8.21499,114.35531,2011,06,04,              5.04
-8.21499,114.35531,2011,06,05,              4.79
-8.21499,114.35531,2011,06,06,              5.29
-8.21499,114.35531,2011,06,07,              5.32
-8.21499,114.35531,2011,06,08,              5.47
-8.21499,114.35531,2011,06,09,              5.32
-8.21499,114.35531,2011,06,10,              5.57
-8.21499,114.35531,2011,06,11,              4.74
-8.21499,114.35531,2011,06,12,              5.16
-8.21499,114.35531,2011,06,13,              5.24
-8.21499,114.35531,2011,06,14,              5.17
-8.21499,114.35531,2011,06,15,              5.41
-8.21499,114.35531,2011,06,16,              5.21
-8.21499,114.35531,2011,06,17,              4.82
-8.21499,114.35531,2011,06,18,              4.40
-8.21499,114.35531,2011,06,19,              4.08
-8.21499,114.35531,2011,06,20,              4.53
-8.21499,114.35531,2011,06,21,              4.80
-8.21499,114.35531,2011,06,22,              4.66
-8.21499,114.35531,2011,06,23,              5.09
-8.21499,114.35531,2011,06,24,              5.23
-8.21499,114.35531,2011,06,25,              4.94
-8.21499,114.35531,2011,06,26,              3.55
-8.21499,114.35531,2011,06,27,              3.04
-8.21499,114.35531,2011,06,28,              4.57
-8.21499,114.35531,2011,06,29,              4.38
-8.21499,114.35531,2011,06,30,              5.22
-8.21499,114.35531,2011,07,01,              5.24
-8.21499,114.35531,2011,07,02,              5.51
-8.21499,114.35531,2011,07,03,              5.61
-8.21499,114.35531,2011,07,04,              5.33
-8.21499,114.35531,2011,07,05,              5.30
-8.21499,114.35531,2011,07,06,              5.41
-8.21499,114.35531,2011,07,07,              5.13
-8.21499,114.35531,2011,07,08,              5.04
-8.21499,114.35531,2011,07,09,              4.96
-8.21499,114.35531,2011,07,10,              4.71
-8.21499,114.35531,2011,07,11,              4.85
-8.21499,114.35531,2011,07,12,              5.41
-8.21499,114.35531,2011,07,13,              4.98
-8.21499,114.35531,2011,07,14,              4.86
-8.21499,114.35531,2011,07,15,              4.94
-8.21499,114.35531,2011,07,16,              4.93
-8.21499,114.35531,2011,07,17,              4.40
-8.21499,114.35531,2011,07,18,              4.62
-8.21499,114.35531,2011,07,19,              5.05
-8.21499,114.35531,2011,07,20,              5.09
-8.21499,114.35531,2011,07,21,              5.58
-8.21499,114.35531,2011,07,22,              5.29
-8.21499,114.35531,2011,07,23,              5.71
-8.21499,114.35531,2011,07,24,              5.88
-8.21499,114.35531,2011,07,25,              5.38
-8.21499,114.35531,2011,07,26,              3.78
-8.21499,114.35531,2011,07,27,              3.80
-8.21499,114.35531,2011,07,28,              5.29
-8.21499,114.35531,2011,07,29,              5.28
-8.21499,114.35531,2011,07,30,              5.36
-8.21499,114.35531,2011,07,31,              4.80
-8.21499,114.35531,2011,08,01,              5.16
-8.21499,114.35531,2011,08,02,              4.95
-8.21499,114.35531,2011,08,03,              5.32
-8.21499,114.35531,2011,08,04,              5.64
-8.21499,114.35531,2011,08,05,              5.42
-8.21499,114.35531,2011,08,06,              5.40
-8.21499,114.35531,2011,08,07,              5.54
-8.21499,114.35531,2011,08,08,              4.83
-8.21499,114.35531,2011,08,09,              5.47
-8.21499,114.35531,2011,08,10,              5.50
-8.21499,114.35531,2011,08,11,              5.49
-8.21499,114.35531,2011,08,12,              5.39
-8.21499,114.35531,2011,08,13,              5.91
-8.21499,114.35531,2011,08,14,              5.69
-8.21499,114.35531,2011,08,15,              5.77
-8.21499,114.35531,2011,08,16,              3.18
